Year,Country,Country Code,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Adjusted net enrollment rate, primary (% of primary school age children) [SE.PRM.TENR]",Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],Adjusted net national income (constant 2015 US$) [NY.ADJ.NNTY.KD],Adolescents out of school (% of lower secondary school age) [SE.SEC.UNER.LO.ZS],"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]",Adults (ages 15-49) newly infected with HIV [SH.HIV.INCD],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],Bank capital to assets ratio (%) [FB.BNK.CAPA.ZS],Children out of school (% of primary school age) [SE.PRM.UNER.ZS],"Contributing family workers, total (% of total employment) (modeled ILO estimate) [SL.FAM.WORK.ZS]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Control of Corruption: Estimate [CC.EST],Cost of business start-up procedures (% of GNI per capita) [IC.REG.COST.PC.ZS],Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],"Current education expenditure, total (% of total expenditure in public institutions) [SE.XPD.CTOT.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.UP.ZS]","Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]",Expense (% of GDP) [GC.XPN.TOTL.GD.ZS],Gross savings (% of GDP) [NY.GNS.ICTR.ZS],Gross national expenditure (% of GDP) [NE.DAB.TOTL.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate) [SL.TLF.ACTI.1524.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Maternal mortality ratio (modeled estimate, per 100,000 live births) [SH.STA.MMRT]",Merchandise exports (current US$) [TX.VAL.MRCH.CD.WT],Merchandise imports (current US$) [TM.VAL.MRCH.CD.WT],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%) [SH.DYN.NCOM.ZS]",Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST],Unemployment with advanced education (% of total labor force with advanced education) [SL.UEM.ADVN.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]",Access to clean fuels and technologies for cooking (% of population) [EG.CFT.ACCS.ZS],"Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",Control of Corruption: Number of Sources [CC.NO.SRC]
2020,South Africa,ZAF,90,,-4.497347114,2.85049E+11,5.620100021,62.742,190000,0.388296347,7.610145877,9.568460464,0.535868486,164.0375312,-0.058959816,,2.20617294,8.58329773,96.02326965,7.681920052,49.12731171,41.386,37.81067407,14.47513901,95.63214696,3.210035975,5.259567897,33.96487358,26.15,22920638,65.252,127,85834000000,84063000000,50.22208723,0.957516706,,-0.252887934,13.516,24.34,24.339,87.7,,77.37758146,13
2020,South Sudan,SSD,7.260933876,,,,,99.177,13000,1.312938038,,,43.80709442,20422.89337,-1.936705828,,,5.25355768,,,,59.767,,,,29.67584355,,,60.256,4036748,55.48,1223,783000000,983000000,36.03891486,2.279879411,,-2.191669941,,14.413,,0,,,7
2020,Spain,ESP,100,,-12.94301341,9.75761E+11,2.90444994,5.979,3500,0.871349533,5.910906483,1.830440044,0.366160268,110.6033122,0.71118027,,,10.71374989,94.56768036,23.57801056,53.2567482,47.577,41.0545929,21.08940684,98.56096013,-0.322753017,1.137643402,0.629172397,29.904,22838137,82.33170732,3,3.08317E+11,3.26192E+11,49.64358571,1.367893602,,0.411397874,10.225,15.53,15.532,100,,140.2680363,10
2020,Sri Lanka,LKA,99.97409821,,-3.216324778,84669394264,,15.854,200,3.7485829,6.816707164,2.688551426,6.785741402,165.1000451,-0.33045432,,,4.06584978,,,64.82656097,47.784,19.03840933,31.46644434,106.1638825,6.153945084,3.270902105,,28.911,8456529,76.393,29,10047000000,16055000000,30.91170102,1.739887333,,-0.089156918,7.652,5.36,5.365,31.5,,,9
2020,St. Kitts and Nevis,KNA,100,,,,,39.388,,,7.147116005,,,103.004318,0.339913368,,,5.36557055,,,,,26.74912638,,,-1.167245018,-6.556914921,20.98966259,,,71.627,,52000000,271000000,36.54121729,,,0.929504931,,,,100,,,2
2020,St. Lucia,LCA,100,,,,13.09539986,37.408,,,10.82590376,4.934860229,1.647119808,108.775287,0.539356709,,,6.7380271,,,,52.872,,,,-1.755808335,0.891925627,29.0119479,53.93,96953,73.416,73,55000000,504000000,34.84072022,,,0.864660144,16.259,20.41,25.225,94.5,,,3
2020,St. Martin (French part),MAF,100,,,,,15.221,,,,,,,,,,,,,,,,,,,,,,,80.149,,134000000,595000000,,,,,,,,,,,
2020,St. Vincent and the Grenadines,VCT,100,,,,2.494503736,48.417,,,5.525554804,,1.182044765,109.9718636,0.797710955,,,4.81775093,,,,49.829,,,,-0.628131309,-0.866522382,31.53895778,49.983,51085,72.126,62,55000000,321000000,43.26259269,,,1.03254509,,20.678,,93.3,,,3
2020,Sudan,SDN,59.69569778,,4.159782906,73411213741,,82.208,2300,1.145763381,,,5.008945671,3538.692057,-1.42334497,,,3.01747656,,,,38.844,,4.650273517,99.70451968,163.2577824,115.652915,,26.242,12568040,65.614,270,3803000000,9838000000,50.45757346,0.978360321,,-1.657063961,,19.208,,60.45,,,11
2020,Suriname,SUR,98.40328979,,,,,56.028,500,0.848957692,,14.65310001,4.511204755,397.4962303,-0.460872471,,,6.77187824,,,,48.361,,,,34.88978431,45.21775635,9.059985339,34.01,235583,72.561,96,2193000000,1533000000,127.9617559,,,0.418793023,,8.739,,94.5,,,5
2020,Sweden,SWE,100,,-2.007658118,4.59411E+11,0.561450005,3.325,,0.269323078,5.666571869,0.683870018,0.280052852,111.0588566,2.094612837,,,11.37992764,95.37156677,,,59.977,34.7776478,31.11969449,95.51639781,0.497367319,1.994045928,1.195875829,52.053,5569519,82.35609756,5,1.55496E+11,1.49985E+11,55.84108748,1.146086424,,0.99729985,4.732,8.29,8.291,100,,43.99405145,10
2020,Switzerland,CHE,100,,-5.531213383,5.12917E+11,0.168369994,2.194,,0.401621507,8.125866337,0.137390003,1.769650874,98.82431041,2.045609951,,,11.79635048,,,,64.599,20.03995195,30.37698981,93.59486368,-0.725874933,-0.699187623,0.544068822,65.019,4979813,83,7,3.19318E+11,2.91981E+11,82.38537593,0.863715344,,1.17615521,3.509,4.82,4.817,100,,20.85210767,7
2020,Syrian Arab Republic,SYR,89.02761841,,,,51.60453033,38.625,,5.387629962,,32.67166138,1.030438454,,-1.73549366,,,,,,,31.075,,,,,48.85288214,,22.951,4992919,72.14,30,4099000000,4568000000,77.68385817,,,-2.71175766,,15.279,,96.6,,,5
2020,Tajikistan,TJK,99.50574493,,2.010472734,11268283143,,46.589,1000,0.68800452,26.26674629,,11.9055769,,-1.344798326,,,8.17697811,,,,37.793,,36.06481833,122.6401678,,1.65596119,0.911643224,25.611,2470914,67.994,17,1407000000,3151000000,56.03663976,0.983110603,,-0.500084043,,7.304,,84.3,,,9
2020,Tanzania,TZA,39.9,,1.788745694,52687155161,50.56513596,124.482,48000,0.100577549,12.42433322,16.97326088,30.96208782,193.5971559,-0.408919662,,,3.74659801,,,,78.155,,36.43142439,101.0062507,3.290290628,6.42301399,3.70475303,66.097,27839215,66.408,238,6061000000,8439000000,21.94683974,1.054376338,,-0.480818123,4.044,2.78,2.781,6.2,,,14
2020,Thailand,THA,100,,,,6.089501858,33.224,7000,1.131646389,11.13756641,2.579215527,16.06863355,112.3074938,-0.483637542,,,4.35930967,,,,66.283,22.08645129,28.17190822,94.58289962,-0.845937147,-1.281944318,,40.174,40206906,79.274,29,2.31634E+11,2.06156E+11,87.47799875,1.454518676,,-0.578276575,2.181,1.1,1.099,84.2,,50.32324742,11
2020,Timor-Leste,TLS,96.00237274,,-12.1034663,1548628892,12.91513729,34.557,200,0.362984312,,5.036312103,22.46024648,,-0.339756817,,,9.85141468,,,,64.321,52.18607346,36.66540823,111.4178816,,-19.15179184,,38.637,550988,68.475,204,264000000,625000000,41.10756068,1.781690141,,0.197355658,,2.791,,14,,,6
2020,Togo,TGO,54.12759781,,0.204460125,6422719164,,78.994,2100,0.347490924,,1.127460003,50.02434989,115.2221666,-0.731193364,,,5.96301126,,,,54.896,,19.52641553,108.9254338,1.699284633,2.943178346,,24.186,2877773,61.035,399,1207000000,2252000000,46.20605686,2.838985987,,-0.890690088,,4.172,,10.5,,,12
2020,Tonga,TON,99.86349487,,-2.680598853,492964847.5,10.02546692,19.098,,,17.20630277,1.362362623,4.286440391,128.3270658,-0.344353855,,,5.31753922,,,,51.822,,23.4803337,139.8885845,-0.349737697,-4.198068803,,28.076,36409,70.928,126,15000000,229000000,50.33035952,,,1.089008689,,2.733,,85.1,,,4
2020,Trinidad and Tobago,TTO,100,,,,,38.57,,0.743017125,10.18095319,,0.415605288,144.0291563,-0.160587028,,,7.31458092,91.88948059,,,52.761,,,,0.598986331,-3.791862778,26.28203988,34.766,672932,74.406,27,5519000000,4876000000,49.95777663,0.740450554,,0.110377036,,4.21,4.206,100,,,8
2020,Tunisia,TUN,99.9,,-7.521349211,37841280680,,6.807,500,1.174178638,,0.644219995,1.72955228,164.0766398,-0.116653658,,,6.34364796,,,,36.444,,5.646188763,108.1515202,5.634151159,6.695357055,4.62105575,27.879,4087964,75.292,37,13799000000,18360000000,75.60012415,2.709778373,,-0.594331145,,18.629,,99.9,,,12
2020,Turkiye,TUR,100,,,,0.05209,17.74,,1.632582729,10.54506866,0.225869998,9.213572395,263.2235613,-0.361126631,,,4.61794329,67.53238678,,,42.837,34.06824468,27.07606518,103.1021745,12.27895745,14.78937574,2.505484387,38.982,31361351,75.85,17,1.69638E+11,2.19517E+11,54.02390695,2.431567913,,-1.143863201,12.635,13.11,13.148,95.4,,41.80164017,10
2020,Turkmenistan,TKM,100,,,,,22.52,,2.85297137,,,2.72242117,,-1.433779597,,,5.68487024,97.49046326,,,44.366,,,,,4.858823518,,27.77,1997917,68.687,5,6492000000,3233000000,21.22528264,,,-0.201663822,,4.551,,99.9,,,5
2020,Turks and Caicos Islands,TCA,99.4,,,,13.18439198,17.15,,,,,,,,,,,,,,,,,,,5.46019004,,,,75.001,,3000000,326000000,35.58360904,,,,,,,,,,
2020,Tuvalu,TUV,99.42547607,,,,17.54385948,33.603,,,,8.615819931,,,0.484758735,,,21.53916931,,,,,,,,,0.890825244,,,,64.382,,0,34000000,65.70480715,,,1.218199253,,,,73.7,,,3
2020,Uganda,UGA,42.13947678,,1.938020719,32156560553,,109.579,44000,0.275071052,13.37170648,,7.919195164,181.882451,-1.068075895,,,3.96206594,,,,66.676,13.67172908,21.81926517,104.979354,3.313322895,2.721484441,10.04400196,53.672,16722952,62.851,284,4149000000,8251000000,32.97396129,2.680233971,,-0.811034501,,3.812,,0.7,,44.18591431,14
2020,Ukraine,UKR,100,,1.261839067,96893877241,11.35179043,15.323,6500,1.447590168,7.186556348,16.34748077,0.194299061,289.3548945,-0.831856072,,54.56544994,7.61658287,95.32595825,,,49.867,37.20920478,12.21956043,101.5131598,2.732492094,10.29494428,3.867030054,31.937,20585937,71.18512195,17,49192000000,54337000000,66.10299184,3.811849481,,-1.16391623,7.988,9.48,9.475,95.2,,58.71618507,10
2020,United Arab Emirates,ARE,100,,-9.129122619,3.23452E+11,,3.077,,0.970490914,12.30817859,1.00443995,0.456572058,112.1432311,1.082543731,,,5.67226824,73.88050842,,,78.649,5.259171647,,77.40725017,-2.079403179,-12.03130529,0.699881311,40.32,6491560,78.946,9,3.35297E+11,2.46961E+11,166.6102888,,,0.592546582,,4.29,4.294,100,,,7
2020,United Kingdom,GBR,100,,,,3.07791996,10.645,,0.44177118,5.481813208,3.025089979,0.371754214,120.8063621,1.660060406,,,11.97759342,97.7324295,37.27647018,79.91113281,59.991,47.67712404,14.70385278,99.39057772,0.989486704,5.083623429,1.003586756,54.667,34633314,80.35121951,10,3.99529E+11,6.38251E+11,38.4675463,2.15677756,,0.481457025,,4.472,,100,,195.8849739,8
2020,United States,USA,100,,-3.431090134,1.66044E+13,0.172670007,15.83,,0.842179473,8.606394105,2.005079985,0.056248372,118.6905016,1.038217425,,,18.81582642,90.00189972,37.52428818,90.94052124,56.38,32.09019001,18.84972804,104.2205479,1.233584396,1.304912071,6.420751134,49.018,165641653,76.9804878,21,1.42494E+12,2.40693E+12,18.19459083,3.696009828,,-0.026929064,5.591,8.05,8.055,100,,126.2433005,10
2020,Uruguay,URY,100,,-6.147753737,51390542250,2.166349888,35.927,1000,1.306010796,10.21586004,0.367909998,0.892348208,222.7198767,1.364934325,,35.56881366,9.15207481,96.18579865,,,54.923,34.62129263,15.47285119,95.60001381,9.756406361,9.957512111,9.856852547,42.734,1684519,78.43,19,6864000000,7564000000,26.88435113,2.035838356,,1.054884791,,10.33,10.33,100,,60.28037332,11
2020,Uzbekistan,UZB,100,,,,1.353196979,16.479,3300,0.508537446,13.14958474,0.766496897,2.817789735,320.2718242,-1.072816968,,,6.74741459,,,,52.678,21.01230777,33.38943865,114.9899724,12.86772974,11.44242483,1.339232858,35.567,13371680,70.331,30,13281000000,20020000000,55.29458724,,,-0.436710477,1.509,5.29,5.293,83.2,,,9
2020,Vanuatu,VUT,67.29905701,,-10.07687227,864507667.5,19.8169899,64.857,,,,8.538559914,1.464765467,123.3719202,-0.169316709,,,3.96995449,99.40876007,,,65.773,34.03958867,46.06233129,131.5699187,5.329350731,2.785341843,0.320836742,54.018,128712,70.299,94,46000000,301000000,38.15614368,,,0.882424951,2.113,4.05,4.046,7.3,,,5
2020,"Venezuela, RB",VEN,99.9163208,,,,,84.075,,3.298822647,,,1.172120553,,-1.576018214,,,3.81606245,,,,47.189,,,,,,29.42740101,25.397,10397649,71.095,259,5010000000,6590000000,,1.575522712,,-1.55198741,,7.53,7.53,95.8,,,12
2020,Viet Nam,VNM,99.8,,4.071045697,2.78406E+11,1.262662292,34.709,5300,0.953390962,7.186705437,,13.93947201,168.7837215,-0.373947054,,,4.68066788,,,,71.741,,33.00732586,97.36157667,3.220934367,1.467478148,,52.836,54751935,75.378,,2.82629E+11,2.62701E+11,157.3298438,,,-0.038535811,4.483,2.1,2.103,94.7,,,10
2020,Virgin Islands (U.S.),VIR,100,,,,,31.396,,,,,0.275467067,,-0.001066196,,,,,,,45.213,,,,,3.636561263,,32.839,45478,79.8195122,,,,,,,1.00336504,,14.687,,,,,1
2020,West Bank and Gaza,PSE,100,,,,4.752349854,44.531,,0,8.176114508,5.943019867,4.096363321,111.6887509,-0.57803303,,,,,21.70869064,45.90417099,30.341,29.23456717,12.17484654,136.4512578,-0.735332001,2.220901833,0.956289311,26.229,1190164,74.403,20,,,,,,-2.01818037,29.384,25.89,25.895,,,,5
2020,"Yemen, Rep.",YEM,73.85346222,,,,,56.16,1000,0.641239901,,,11.25343497,,-1.711415172,,,,,,,26.381,,,,,,,22.145,6237915,64.65,183,404000000,4662000000,27.12469406,,,-2.647646427,,18.34,,61.3,,,9
2020,Zambia,ZMB,44.60406876,,,,,119.009,36000,0.246580468,8.480296573,,2.631053277,245.7114244,-0.733920753,,,5.61788416,,,,57.2,25.41023771,45.2178694,85.48628514,15.73306047,13.74350216,,39.339,6488754,62.38,135,7924000000,5285000000,72.93503301,1.167468136,,-0.131005377,8.977,6.03,6.032,10.9,,103.6982424,14
2020,Zimbabwe,ZWE,52.7476675,,-9.744562852,16623880117,,96.18,19000,0.849808935,,13.56682968,0.671750963,2725.312815,-1.287992358,,,3.42558146,,,,59.456,,16.76168962,102.7272395,557.2018174,604.9458642,4.977770426,49.529,6001349,61.124,357,4396000000,5002000000,43.69191898,0.261761273,,-1.052728176,,8.651,,30.3,,,13
2021,Afghanistan,AFG,97.7,,-20.67268919,,,82.565,1300,,,,20.91664712,,-1.152327418,,,16.82606226,,3.067980051,9.461310387,36.263,,,122.7407071,,2.838996251,4.022497858,33.648,9356574,61.982,,1035000000,5550000000,46.15708312,1.827933856,,-2.518530369,9.5,12.075,5.58,35.4,,,8
2021,Albania,ALB,100,,12.44307301,11277329285,3.151060104,14.517,100,,8.846493739,6.187119961,21.12120891,123.448662,-0.576535523,,,,,,,51.336,24.53633312,17.15063089,113.3728427,2.041471631,3.45443199,2.311968641,34.568,1382433,76.463,,3559000000,7718000000,62.89260782,1.220844661,,0.196294025,,12.59,,83.7,,82.38361129,9
2021,Algeria,DZA,99.78782654,,7.058612208,1.5135E+11,,11.714,1600,,,0.196449995,1.692472576,166.2188945,-0.635657609,,,,,,,34.39,,37.62036395,99.7264406,7.226063074,15.56748265,1.573182343,22.82,12202063,76.377,,38558000000,37464000000,46.5044898,5.585446668,,-0.992437243,,13.729,,99.7,,,7
2021,American Samoa,ASM,,,,,,30.036,,,,,,,1.279871821,,,,,,,,,,,,4.842555686,,,,,,317000000,711000000,137.0666667,,,1.068576336,,,,,,,1
2021,Andorra,AND,100,,,,8.109740257,5.887,,,,8.044980049,,,1.279871821,,,,,,,,,,,,2.559556526,,,,,,,1563000000,,,,1.581067443,,,,100,,,1
2021,Angola,AGO,48.22385406,,-1.43264231,69052134419,,138.402,13000,,10.02596734,,4.469064622,583.67797,-0.651610196,,,,,,,64.304,,38.29084767,78.97394664,25.75426565,38.82372184,,54.548,14445598,61.643,,34472000000,11379000000,68.94355369,1.289922653,,-0.709369481,17.111,15.8,15.799,50,,,10
2021,Antigua and Barbuda,ATG,100,,,,,33.11,,,9.287167614,,,118.5555947,0.231979251,,,,,,,,,,,2.062996385,4.913760578,17.16379084,,,78.497,,19000000,596000000,38.40469599,,,0.949530005,,,,100,,,2
2021,Argentina,ARG,100,,13.1952209,4.91696E+11,0.964969993,39.065,4700,,12.98390247,0.791949987,0.539648595,,-0.422272921,,31.7598012,,95.900177,,,55.085,22.83397629,19.54196331,96.7859142,,53.8404499,4.622678556,37.008,21191985,75.39,,77935000000,63185000000,28.92380734,0.630928835,,0.000468279,3.426,8.74,8.736,99.9,,,12
2021,Armenia,ARM,100,,2.40277797,10551045918,0.609549999,18.511,,,,8.014699936,0.10393692,140.1344107,0.048978329,,,,95.37117004,,,56.445,24.9685295,19.60923874,107.8570088,7.184836294,6.900513659,2.185617312,34.487,1393091,72.043,,3023000000,5357000000,60.37938734,4.470781563,,-0.804036558,10.675,10.01,10.012,98.4,,60.08035977,8
2021,Aruba,ABW,100,,,,,14.154,,,,,,,0.801610887,,,,,,,,,13.46126266,101.7606694,,-4.99016808,,,,74.626,,123000000,1060000000,38.12213395,,,1.431547046,,,,,,,2
2021,Australia,AUS,100,,,,1.021499991,8.096,500,,6.169337637,0.367810011,0.230091492,124.2715921,1.707646132,,,,,,,62.478,32.58488555,25.77658897,95.74862571,2.863910422,3.078774164,0.744567483,68.58,13806208,83.3,,3.44864E+11,2.61165E+11,38.87208969,1.9891227,,0.835315883,3.526,5.12,5.116,100,,69.90771702,9
2021,Austria,AUT,100,,3.632276007,3.23289E+11,1.040740013,5.521,,,,0.947790027,1.154384443,123.0008436,1.24299264,,,12.17357063,,,,57.2,50.0833898,29.31417628,99.23712635,2.766666667,2.068210099,0.728529507,55.694,4688653,81.23902439,,2.02806E+11,2.1952E+11,88.11393408,0.873694847,,0.899418652,4.138,6.46,6.459,100,,94.53219515,10
2021,Azerbaijan,AZE,100,,,,14.38412952,40.079,500,,,8.01099968,30.74820315,171.9431828,-0.847372115,,,,90.44390106,,,64.122,27.1444135,32.53152006,83.30937135,6.650299127,21.58882419,1.910211896,47.112,5263181,69.366,,22208000000,11703000000,61.85270463,5.270059006,,-0.837816358,5.46,6.04,6.04,98.3,,16.8224267,7
2021,"Bahamas, The",BHS,100,,13.24307553,9187524887,,25.686,100,,,,0.3241658,119.6410383,1.152453542,,,,,,,62.192,25.75324888,11.0943792,107.9261945,2.904912629,1.018553435,29.17342375,48.926,230610,71.598,,639000000,3264000000,33.85787154,,,0.850836754,,11.579,,100,,86.18723252,5
2021,Bahrain,BHR,100,,,,,8.676,100,,,,0.455175674,115.3158755,0.144544184,,,,,,,70.448,,32.17136931,80.54796941,-0.606319385,10.52875033,0.068340298,41.251,833682,78.76,,22369000000,14188000000,93.04718078,3.553882997,,-0.524779737,,1.548,,100,,,7
2021,Bangladesh,BGD,98.99102783,,7.380373876,2.96961E+11,12.01800823,75.496,1000,,4.762160053,,11.67144995,200.4370392,-0.985860944,,,,,,,55.712,8.324251342,36.05126382,105.6769209,5.545654308,4.121174707,,39.832,73234222,72.381,,44223000000,80448000000,29.94992607,1.196646986,,-1.036632776,,5.246,,26.5,,,12
2021,Barbados,BRB,100,,,,,42.297,100,,10.37317488,4.457520008,0.066629478,,1.213400602,,,,96.80525208,,,55.41,,,108.4834759,,4.708874981,11.37982109,43.129,142587,77.571,,350000000,1674000000,41.11230729,,,1.118416667,,9.479,,100,,,6
2021,Belarus,BLR,100,,3.154963413,48754307396,5.659120083,11.85,1000,,12.14013719,6.046659946,0.020737322,587.3011498,-0.258149892,,,,90.81482697,,,62.297,27.8747723,29.66284547,92.0680239,9.460283896,15.32641518,,42.566,5014861,72.37068293,,39762000000,41387000000,116.4699809,1.11835004,,-0.754245222,2.24,3.9,3.9,99.6,,,8
2021,Belgium,BEL,100,,5.572764054,4.02264E+11,1.131710052,5.33,,,6.173900547,1.474030018,0.639012357,120.8569583,1.455525041,,,,,,,51.079,41.25477231,27.03714789,98.23573976,2.440248511,3.171981896,1.076526432,30.257,5259744,81.8902439,,5.48869E+11,5.27128E+11,179.1093012,1.050344049,,0.662566304,3.575,6.26,6.264,100,,108.061251,10
2021,Belize,BLZ,97.6921463,,13.01799452,1824836119,3.813730001,57.127,200,,10.37030167,5.925300121,0.336799589,109.7281231,-0.330022901,,,,,,,55.539,,26.07145483,97.72070966,3.235636592,0.458796255,31.24757831,50.272,177472,70.47,,423000000,1061000000,61.20659869,1.009478196,,0.272381902,,10.16,10.157,83,,,3
2021,Benin,BEN,41.97363281,,8.297667857,14124930708,44.63645935,92.259,1100,,,7.913630009,0.725431889,116.0441915,-0.170943543,,,,,,,60.015,,23.40327282,106.2172485,1.733539627,1.618725067,,32.104,4560387,59.821,,3434000000,4370000000,44.12124661,0.550883649,,-0.396347791,,1.784,,4.6,,,12
2021,Bermuda,BMU,100,,,,,7.542,,,,,,,1.279871821,,,,,,,,,40.73945626,74.00521944,,0.457904805,10.90597492,,,79.28,,29000000,1055000000,15.20933887,,,1.002396107,,,,,,,1
2021,Bhutan,BTN,100,,0.417538703,1923957808,15.62274647,18.977,100,,,4.560941696,29.23274895,192.7040733,1.507121086,,,,,,,65.774,,23.80885431,119.1849775,7.346814405,7.628020066,,27.397,414677,71.815,,784000000,1220000000,72.39874264,,,0.797127724,11.473,4.8,4.804,87,,,7
2021,Bolivia,BOL,98.55622864,,-0.861395891,29995922680,,63.792,1300,,6.737517727,,18.68069625,150.8167617,-0.883186758,,,,,,49.70999908,64.614,,13.84929323,103.3707047,0.737383721,3.956119664,3.493530181,44.479,5664325,63.63,,11030000000,9559000000,50.95516281,1.411119588,,-0.278813034,8.208,5.09,5.089,88.3,,,11
2021,Bosnia and Herzegovina,BIH,100,,8.96647467,17163593164,6.450339794,9.86,,,9.974616869,14.12668991,2.934196077,,-0.665344417,,,,,,,42.439,34.89301807,21.87907904,113.5457151,,4.860333801,0.978311148,32.353,1387825,75.3,,8614000000,13029000000,91.51541266,0.929365426,,-0.421767116,11.992,14.9,14.897,41.65,,47.02078968,8
2021,Botswana,BWA,73.72590637,,3.243986343,11966851530,13.91311073,49.324,6700,,8.625836704,18.33084106,2.988199378,163.633197,0.665826142,,,,,,,49.348,28.40931669,30.92788469,102.1862854,7.240977656,8.349898293,10.54696238,37.96,1114453,61.141,,7422000000,8400000000,84.44224799,3.045569324,,1.041259646,14.207,23.11,23.106,65.7,,,11
2021,Brazil,BRA,99.46212006,,3.387270528,1.39186E+12,4.164609909,45.2,,,8.769789868,5.229559898,2.084725339,187.1174251,-0.498797685,,,,,,53.54000092,54.075,32.19909411,17.40187556,99.05807914,8.301659756,11.38406117,,54.831,106047171,72.75,,2.80815E+11,2.3469E+11,31.24987077,1.163682111,,-0.41969654,7.523,13.16,13.159,96.5,,86.0949822,12
2021,British Virgin Islands,VGB,100,,,,17.76503944,14.482,,,,,,,,,,,,,,,,,,,,,,,74.494,,,,,,,,,,,,,,
2021,Brunei Darussalam,BRN,100,,1.694624735,10204515812,,9.978,,,10.08064102,,0.658227365,102.6981047,1.216357827,,,,,,,60.62,,49.73553569,78.59148304,1.733413885,15.4659287,,38.257,220478,74.642,,11058000000,8575000000,140.1706689,3.236367482,,1.171651721,3.918,4.91,4.905,100,,,3
2021,Bulgaria,BGR,99.8,,8.373708488,52613594173,10.35785007,38.605,200,,11.09280397,13.31597996,0.569747177,120.1683043,-0.257637173,,,,,,,52.348,36.37843221,20.10805024,98.17248478,3.297744353,7.134491718,1.277979862,19.974,3268751,71.51463415,,41157000000,46210000000,103.9569823,1.51713161,,0.364647597,1.968,5.27,5.267,,,32.81770854,12
2021,Burkina Faso,BFA,18.95068741,,-5.461247947,12880387344,49.4389801,110.509,1200,,,28.97104073,36.1836235,114.4345199,-0.083034024,,,,,,,61.65,18.23115257,16.72588788,96.81755351,3.653532872,-0.161544913,,49.943,8049004,59.27,,5043000000,4614000000,49.16338029,2.401943091,,-1.642869711,,5.36,,11.7,,55.73742348,12
2021,Burundi,BDI,10.23382759,,0.756301586,2369968493,41.42198563,53.621,1000,,,19.0904026,37.26738661,211.8712266,-1.599391341,,,,,,,77.903,,,118.81808,8.404538451,8.516719714,,55.958,5311768,61.663,,165000000,1030000000,43.05067227,2.043009763,,-1.258357525,,1.138,,0.2,,,8
2021,Cabo Verde,CPV,95.52141571,,10.00687014,1547865312,,55.228,200,,,,8.802073943,113.2411951,1.016948581,,,,,,,47.563,,22.70320408,129.4090491,1.862152975,0.009125004,,30.147,238872,74.052,,55000000,821000000,43.84677621,0.579317677,,0.894233108,,14.091,,81.8,,,8
2021,Cambodia,KHM,82.50171661,,3.843154309,21818917247,16.73036003,45.453,1000,,14.44362208,8.128519058,15.19491805,137.8508362,-1.197489381,,,,,4.561629772,11.5267601,75.772,18.44799432,33.71028887,96.73322701,2.920734776,1.291945,,58.15,8922729,69.584,,19307000000,28583000000,177.6265397,2.347342464,,-0.131573156,,0.4,0.396,44.5,,,11
2021,Cameroon,CMR,65.44670868,,-1.072289338,32489721687,48.51054001,110.378,9600,,6.490071813,4.411739826,10.91335424,124.3020101,-1.117182374,,,,,,,67.944,12.4278936,13.9459547,103.7147627,2.271857625,2.878931617,,46.604,11098782,60.333,,4317000000,6981000000,25.11028156,0.978117031,,-1.394035697,,4.145,6.14,22.8,,,13
2021,Canada,CAN,100,,8.880430113,1.40406E+12,0.430059999,6.978,,,4.768001788,3.707730055,0.080673433,121.5870063,1.616529822,,,11.67882252,,,,60.17,22.66563851,23.26556434,99.97457415,3.395193185,7.664865423,2.065259474,63.827,20960467,82.59660976,,5.07615E+11,5.03985E+11,50.39173192,1.267294465,,0.962195992,5.944,7.53,7.527,100,,71.07396023,9
